algorithm_id,instance_name,instance_type,runs,successful_runs,feasible_runs,feasible_rate,suite_names,depot_count,customer_count,salesman_count,return_to_depot,best_objective,mean_objective,median_objective,min_gap_to_best_observed,mean_gap_to_best_observed,median_gap_to_best_observed,min_time_ratio_to_fastest,mean_time_ratio_to_fastest,median_time_ratio_to_fastest,min_time_gap_to_fastest,mean_time_gap_to_fastest,median_time_gap_to_fastest,total_wall_time_s,mean_wall_time_ms,median_wall_time_ms,p90_wall_time_ms,median_wall_time_per_customer_us
random_insertion,g03t_i10_c750_d2_m3_trap,random,1,1,1,1.0,research_group_03_traps,2,750,3,True,16293.604248085168,16293.604248085168,16293.604248085168,0.0,0.0,0.0,3.432179607109448,3.432179607109448,3.432179607109448,2.432179607109448,2.432179607109448,2.432179607109448,0.003669,3.669,3.669,3.669,4.892
cheapest_insertion,g03t_i11_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,19500.345504485296,19500.345504485296,19500.345504485296,0.15999995346270807,0.15999995346270807,0.15999995346270807,18.694900605012965,18.694900605012965,18.694900605012965,17.694900605012965,17.694900605012965,17.694900605012965,0.02163,21.63,21.63,21.63,28.84
cheapest_insertion_2opt,g03t_i11_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,19241.30845127627,19241.30845127627,19241.30845127627,0.1445908434241975,0.1445908434241975,0.1445908434241975,19.579948141745895,19.579948141745895,19.579948141745895,18.579948141745895,18.579948141745895,18.579948141745895,0.022654,22.654,22.654,22.654,30.205333333333332
cheapest_insertion_tabu,g03t_i11_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,18758.708403543464,18758.708403543464,18758.708403543464,0.11588283756951197,0.11588283756951197,0.11588283756951197,20.075194468452896,20.075194468452896,20.075194468452896,19.075194468452896,19.075194468452896,19.075194468452896,0.023227,23.227,23.227,23.227,30.969333333333335
cheapest_insertion_vnd,g03t_i11_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,18143.2780288459,18143.2780288459,18143.2780288459,0.07927327053160967,0.07927327053160967,0.07927327053160967,21289.666378565256,21289.666378565256,21289.666378565256,21288.666378565256,21288.666378565256,21288.666378565256,24.632144,24632.144,24632.144,24632.144,32842.85866666667
nearest_neighbour,g03t_i11_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,20747.981100497196,20747.981100497196,20747.981100497196,0.23421695812959137,0.23421695812959137,0.23421695812959137,1.0,1.0,1.0,0.0,0.0,0.0,0.001157,1.157,1.157,1.157,1.5426666666666666
nearest_neighbour_2opt,g03t_i11_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,20467.57694666707,20467.57694666707,20467.57694666707,0.21753680211292598,0.21753680211292598,0.21753680211292598,1.550561797752809,1.550561797752809,1.550561797752809,0.550561797752809,0.550561797752809,0.550561797752809,0.001794,1.794,1.794,1.794,2.392
nearest_neighbour_2opt_v2,g03t_i11_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,20078.47984276506,20078.47984276506,20078.47984276506,0.1943909238865637,0.1943909238865637,0.1943909238865637,1.6845289541918755,1.6845289541918755,1.6845289541918755,0.6845289541918755,0.6845289541918755,0.6845289541918755,0.001949,1.949,1.949,1.949,2.5986666666666665
random_insertion,g03t_i11_c750_d4_m5_trap,random,1,1,1,1.0,research_group_03_traps,4,750,5,True,16810.643350695787,16810.643350695787,16810.643350695787,0.0,0.0,0.0,1.9533275713050995,1.9533275713050995,1.9533275713050995,0.9533275713050994,0.9533275713050994,0.9533275713050994,0.00226,2.26,2.26,2.26,3.013333333333333
cheapest_insertion,g03t_i12_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,22013.93216325878,22013.93216325878,22013.93216325878,0.3275379660387823,0.3275379660387823,0.3275379660387823,7.588235294117647,7.588235294117647,7.588235294117647,6.588235294117647,6.588235294117647,6.588235294117647,0.008513999999999999,8.514,8.514,8.514,11.352
cheapest_insertion_2opt,g03t_i12_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,21822.937349543077,21822.937349543077,21822.937349543077,0.3160201297592974,0.3160201297592974,0.3160201297592974,8.279857397504456,8.279857397504456,8.279857397504456,7.279857397504457,7.279857397504457,7.279857397504457,0.00929,9.29,9.29,9.29,12.386666666666667
cheapest_insertion_tabu,g03t_i12_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,21291.838322988748,21291.838322988748,21291.838322988748,0.28399249761033285,0.28399249761033285,0.28399249761033285,8.5873440285205,8.5873440285205,8.5873440285205,7.587344028520499,7.587344028520499,7.587344028520499,0.009635,9.635,9.635,9.635,12.846666666666666
cheapest_insertion_vnd,g03t_i12_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,20383.058497065693,20383.058497065693,20383.058497065693,0.2291890343882322,0.2291890343882322,0.2291890343882322,21894.951871657755,21894.951871657755,21894.951871657755,21893.951871657755,21893.951871657755,21893.951871657755,24.566136,24566.136,24566.136,24566.136,32754.848
nearest_neighbour,g03t_i12_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,24542.710823348865,24542.710823348865,24542.710823348865,0.48003456019932844,0.48003456019932844,0.48003456019932844,1.0,1.0,1.0,0.0,0.0,0.0,0.0011220000000000002,1.122,1.122,1.122,1.496
nearest_neighbour_2opt,g03t_i12_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,24356.85427693361,24356.85427693361,24356.85427693361,0.46882658427874774,0.46882658427874774,0.46882658427874774,1.7254901960784315,1.7254901960784315,1.7254901960784315,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.001936,1.936,1.936,1.936,2.5813333333333333
nearest_neighbour_2opt_v2,g03t_i12_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,23996.191078331038,23996.191078331038,23996.191078331038,0.447076990178653,0.447076990178653,0.447076990178653,1.6506238859180036,1.6506238859180036,1.6506238859180036,0.6506238859180036,0.6506238859180036,0.6506238859180036,0.0018520000000000001,1.852,1.852,1.852,2.469333333333333
random_insertion,g03t_i12_c750_d3_m4_trap,random,1,1,1,1.0,research_group_03_traps,3,750,4,True,16582.525491866552,16582.525491866552,16582.525491866552,0.0,0.0,0.0,2.122103386809269,2.122103386809269,2.122103386809269,1.1221033868092691,1.1221033868092691,1.1221033868092691,0.002381,2.381,2.381,2.381,3.1746666666666665
cheapest_insertion,g03t_i13_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,20935.66188619908,20935.66188619908,20935.66188619908,0.31898002648436946,0.31898002648436946,0.31898002648436946,16.507005253940456,16.507005253940456,16.507005253940456,15.507005253940456,15.507005253940456,15.507005253940456,0.018851,18.851,18.851,18.851,25.134666666666668
cheapest_insertion_2opt,g03t_i13_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,20820.76379765312,20820.76379765312,20820.76379765312,0.3117412639987536,0.3117412639987536,0.3117412639987536,17.3292469352014,17.3292469352014,17.3292469352014,16.3292469352014,16.3292469352014,16.3292469352014,0.01979,19.79,19.79,19.79,26.386666666666667
cheapest_insertion_tabu,g03t_i13_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,20250.54856388412,20250.54856388412,20250.54856388412,0.2758167965409459,0.2758167965409459,0.2758167965409459,18.229422066549912,18.229422066549912,18.229422066549912,17.229422066549912,17.229422066549912,17.229422066549912,0.020818,20.818,20.818,20.818,27.75733333333333
cheapest_insertion_vnd,g03t_i13_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,19519.746911554786,19519.746911554786,19519.746911554786,0.2297751290749852,0.2297751290749852,0.2297751290749852,21047.652364273206,21047.652364273206,21047.652364273206,21046.652364273206,21046.652364273206,21046.652364273206,24.036419000000002,24036.419,24036.419,24036.419,32048.558666666668
nearest_neighbour,g03t_i13_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,22253.901491133693,22253.901491133693,22253.901491133693,0.4020312201118126,0.4020312201118126,0.4020312201118126,1.0,1.0,1.0,0.0,0.0,0.0,0.001142,1.142,1.142,1.142,1.5226666666666666
nearest_neighbour_2opt,g03t_i13_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,22163.05512754249,22163.05512754249,22163.05512754249,0.3963077545864871,0.3963077545864871,0.3963077545864871,1.5612959719789843,1.5612959719789843,1.5612959719789843,0.5612959719789843,0.5612959719789843,0.5612959719789843,0.0017829999999999999,1.783,1.783,1.783,2.3773333333333335
nearest_neighbour_2opt_v2,g03t_i13_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,21679.597845367804,21679.597845367804,21679.597845367804,0.36584917618982377,0.36584917618982377,0.36584917618982377,1.6243432574430823,1.6243432574430823,1.6243432574430823,0.6243432574430823,0.6243432574430823,0.6243432574430823,0.0018549999999999999,1.855,1.855,1.855,2.473333333333333
random_insertion,g03t_i13_c750_d2_m3_trap,random,1,1,1,1.0,research_group_03_traps,2,750,3,True,15872.614797664017,15872.614797664017,15872.614797664017,0.0,0.0,0.0,1.9938704028021015,1.9938704028021015,1.9938704028021015,0.9938704028021016,0.9938704028021016,0.9938704028021016,0.002277,2.277,2.277,2.277,3.036
cheapest_insertion,g03t_i14_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,11420.88354470735,11420.88354470735,11420.88354470735,0.19959360739460147,0.19959360739460147,0.19959360739460147,6.381413359148112,6.381413359148112,6.381413359148112,5.381413359148112,5.381413359148112,5.381413359148112,0.006592,6.592,6.592,6.592,8.789333333333333
cheapest_insertion_2opt,g03t_i14_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,11338.747733522387,11338.747733522387,11338.747733522387,0.19096646452514165,0.19096646452514165,0.19096646452514165,7.264278799612779,7.264278799612779,7.264278799612779,6.264278799612779,6.264278799612779,6.264278799612779,0.007503999999999999,7.504,7.504,7.504,10.005333333333333
cheapest_insertion_tabu,g03t_i14_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,11086.984585078,11086.984585078,11086.984585078,0.16452249788550433,0.16452249788550433,0.16452249788550433,7.651500484027106,7.651500484027106,7.651500484027106,6.651500484027106,6.651500484027106,6.651500484027106,0.007904,7.904,7.904,7.904,10.538666666666666
cheapest_insertion_vnd,g03t_i14_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,10672.145114915764,10672.145114915764,10672.145114915764,0.1209497940265111,0.1209497940265111,0.1209497940265111,24923.648596321393,24923.648596321393,24923.648596321393,24922.648596321393,24922.648596321393,24922.648596321393,25.746129,25746.129,25746.129,25746.129,34328.172
nearest_neighbour,g03t_i14_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,12228.700317663786,12228.700317663786,12228.700317663786,0.2844427202492503,0.2844427202492503,0.2844427202492503,1.0,1.0,1.0,0.0,0.0,0.0,0.0010329999999999998,1.033,1.033,1.033,1.3773333333333333
nearest_neighbour_2opt,g03t_i14_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,12088.632975816992,12088.632975816992,12088.632975816992,0.269730733455371,0.269730733455371,0.269730733455371,1.6437560503388189,1.6437560503388189,1.6437560503388189,0.643756050338819,0.643756050338819,0.643756050338819,0.0016979999999999999,1.698,1.698,1.698,2.264
nearest_neighbour_2opt_v2,g03t_i14_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,11842.940580996466,11842.940580996466,11842.940580996466,0.24392440900959228,0.24392440900959228,0.24392440900959228,1.6931268151016456,1.6931268151016456,1.6931268151016456,0.6931268151016456,0.6931268151016456,0.6931268151016456,0.0017490000000000001,1.749,1.749,1.749,2.332
random_insertion,g03t_i14_c750_d4_m5_trap,random,1,1,1,1.0,research_group_03_traps,4,750,5,True,9520.627214338345,9520.627214338345,9520.627214338345,0.0,0.0,0.0,2.1093901258470473,2.1093901258470473,2.1093901258470473,1.1093901258470473,1.1093901258470473,1.1093901258470473,0.002179,2.179,2.179,2.179,2.9053333333333335
cheapest_insertion,g03t_i15_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,11878.462031800995,11878.462031800995,11878.462031800995,0.226957434473318,0.226957434473318,0.226957434473318,20.625106746370623,20.625106746370623,20.625106746370623,19.625106746370623,19.625106746370623,19.625106746370623,0.024152,24.152,24.152,24.152,32.202666666666666
cheapest_insertion_2opt,g03t_i15_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,11781.538394185383,11781.538394185383,11781.538394185383,0.21694593825181252,0.21694593825181252,0.21694593825181252,21.3800170794193,21.3800170794193,21.3800170794193,20.3800170794193,20.3800170794193,20.3800170794193,0.025036000000000003,25.036,25.036,25.036,33.38133333333333
cheapest_insertion_tabu,g03t_i15_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,11533.872085489886,11533.872085489886,11533.872085489886,0.191363836973973,0.191363836973973,0.191363836973973,21.88983774551665,21.88983774551665,21.88983774551665,20.88983774551665,20.88983774551665,20.88983774551665,0.025633,25.633,25.633,25.633,34.17733333333333
cheapest_insertion_vnd,g03t_i15_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,11073.072001824465,11073.072001824465,11073.072001824465,0.14376659021378002,0.14376659021378002,0.14376659021378002,21318.660119555934,21318.660119555934,21318.660119555934,21317.660119555934,21317.660119555934,21317.660119555934,24.964151,24964.151,24964.151,24964.151,33285.53466666667
nearest_neighbour,g03t_i15_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,12780.226064180102,12780.226064180102,12780.226064180102,0.3201030016945679,0.3201030016945679,0.3201030016945679,1.0,1.0,1.0,0.0,0.0,0.0,0.001171,1.171,1.171,1.171,1.5613333333333332
nearest_neighbour_2opt,g03t_i15_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,12684.489784739033,12684.489784739033,12684.489784739033,0.31021415080675435,0.31021415080675435,0.31021415080675435,1.5448334756618276,1.5448334756618276,1.5448334756618276,0.5448334756618275,0.5448334756618275,0.5448334756618275,0.0018089999999999998,1.809,1.809,1.809,2.412
nearest_neighbour_2opt_v2,g03t_i15_c750_d3_m4_trap,,1,1,1,1.0,research_group_03_traps,3,750,4,True,12517.43569909241,12517.43569909241,12517.43569909241,0.2929586970456086,0.2929586970456086,0.2929586970456086,1.686592655849701,1.686592655849701,1.686592655849701,0.6865926558497011,0.6865926558497011,0.6865926558497011,0.001975,1.975,1.975,1.975,2.6333333333333333
random_insertion,g03t_i15_c750_d3_m4_trap,random,1,1,1,1.0,research_group_03_traps,3,750,4,True,9681.234000509501,9681.234000509501,9681.234000509501,0.0,0.0,0.0,3.0512382578992314,3.0512382578992314,3.0512382578992314,2.0512382578992314,2.0512382578992314,2.0512382578992314,0.003573,3.573,3.573,3.573,4.764
cheapest_insertion,g03t_i16_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,12402.779608290886,12402.779608290886,12402.779608290886,0.3276250474948399,0.3276250474948399,0.3276250474948399,12.990143369175627,12.990143369175627,12.990143369175627,11.990143369175627,11.990143369175627,11.990143369175627,0.014497,14.497,14.497,14.497,19.329333333333334
cheapest_insertion_2opt,g03t_i16_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,12287.526441012305,12287.526441012305,12287.526441012305,0.31528805558539147,0.31528805558539147,0.31528805558539147,13.880824372759857,13.880824372759857,13.880824372759857,12.880824372759857,12.880824372759857,12.880824372759857,0.015491,15.491,15.491,15.491,20.654666666666667
cheapest_insertion_tabu,g03t_i16_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,11973.982182662832,11973.982182662832,11973.982182662832,0.2817254813859201,0.2817254813859201,0.2817254813859201,14.302867383512545,14.302867383512545,14.302867383512545,13.302867383512545,13.302867383512545,13.302867383512545,0.015962,15.962,15.962,15.962,21.282666666666668
cheapest_insertion_vnd,g03t_i16_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,11586.101905159474,11586.101905159474,11586.101905159474,0.24020579079184773,0.24020579079184773,0.24020579079184773,21078.392473118278,21078.392473118278,21078.392473118278,21077.392473118278,21077.392473118278,21077.392473118278,23.523486000000002,23523.486,23523.486,23523.486,31364.648
nearest_neighbour,g03t_i16_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,13297.537196397496,13297.537196397496,13297.537196397496,0.42340217350394266,0.42340217350394266,0.42340217350394266,1.0,1.0,1.0,0.0,0.0,0.0,0.001116,1.116,1.116,1.116,1.488
nearest_neighbour_2opt,g03t_i16_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,13236.576955354307,13236.576955354307,13236.576955354307,0.4168768343891397,0.4168768343891397,0.4168768343891397,1.4865591397849462,1.4865591397849462,1.4865591397849462,0.48655913978494625,0.48655913978494625,0.48655913978494625,0.001659,1.659,1.659,1.659,2.212
nearest_neighbour_2opt_v2,g03t_i16_c750_d2_m3_trap,,1,1,1,1.0,research_group_03_traps,2,750,3,True,12924.142319594052,12924.142319594052,12924.142319594052,0.3834330370114162,0.3834330370114162,0.3834330370114162,1.57168458781362,1.57168458781362,1.57168458781362,0.5716845878136201,0.5716845878136201,0.5716845878136201,0.001754,1.754,1.754,1.754,2.3386666666666667
random_insertion,g03t_i16_c750_d2_m3_trap,random,1,1,1,1.0,research_group_03_traps,2,750,3,True,9342.080154102465,9342.080154102465,9342.080154102465,0.0,0.0,0.0,2.068100358422939,2.068100358422939,2.068100358422939,1.0681003584229392,1.0681003584229392,1.0681003584229392,0.0023079999999999997,2.308,2.308,2.308,3.0773333333333333
cheapest_insertion,g03t_i17_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,12064.418137295801,12064.418137295801,12064.418137295801,0.2432454885196713,0.2432454885196713,0.2432454885196713,5.512998266897747,5.512998266897747,5.512998266897747,4.512998266897747,4.512998266897747,4.512998266897747,0.0063620000000000005,6.362,6.362,6.362,8.482666666666667
cheapest_insertion_2opt,g03t_i17_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,11948.109851542345,11948.109851542345,11948.109851542345,0.23125985026552073,0.23125985026552073,0.23125985026552073,6.307625649913345,6.307625649913345,6.307625649913345,5.307625649913345,5.307625649913345,5.307625649913345,0.007279,7.279,7.279,7.279,9.705333333333334
cheapest_insertion_tabu,g03t_i17_c750_d4_m5_trap,,1,1,1,1.0,research_group_03_traps,4,750,5,True,11619.567762059454,11619.567762059454,11619.567762059454,0.19740339188600495,0.19740339188600495,0.19740339188600495,6.733968804159446,6.733968804159446,6.733968804159446,5.733968804159446,5.733968804159446,5.733968804159446,0.007771,7.771,7.771,7.771,10.361333333333333
